航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
CZ9625,南方航空,江北国际机场,首都国际机场,CKG,PEK,13:05,取消,15:35,取消,取消,2h30m,CKG,BJS,重庆,北京,2020-04-02
G58610,华夏航空,江北国际机场,首都国际机场,CKG,PEK,13:05,取消,15:35,取消,取消,2h30m,CKG,BJS,重庆,北京,2020-04-02
MF5087,厦门航空,江北国际机场,首都国际机场,CKG,PEK,13:05,取消,15:35,取消,取消,2h30m,CKG,BJS,重庆,北京,2020-04-02
3U8831,四川航空,江北国际机场,首都国际机场,CKG,PEK,13:05,取消,15:35,取消,取消,2h30m,CKG,BJS,重庆,北京,2020-04-02
CZ6821,南方航空,地窝堡国际机场,伊宁机场,URC,YIN,07:40,07:27,09:00,08:24,到达,0h57m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
MU3461,东方航空,地窝堡国际机场,伊宁机场,URC,YIN,07:40,07:27,09:00,08:24,到达,0h57m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
CZ6825,南方航空,地窝堡国际机场,伊宁机场,URC,YIN,11:30,11:16,12:45,12:12,到达,0h56m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
MU3463,东方航空,地窝堡国际机场,伊宁机场,URC,YIN,11:30,11:16,12:45,12:12,到达,0h56m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
AQ1093,九元航空,地窝堡国际机场,伊宁机场,URC,YIN,13:55,14:44,15:05,15:47,到达,1h3m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
GS7533,天津航空,地窝堡国际机场,伊宁机场,URC,YIN,14:55,取消,16:15,取消,取消,1h20m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
CZ8209,南方航空,地窝堡国际机场,伊宁机场,URC,YIN,18:30,18:25,19:45,19:22,到达,0h57m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
CZ6972,南方航空,地窝堡国际机场,伊宁机场,URC,YIN,22:30,22:34,23:50,23:28,到达,0h54m,URC,YIN,乌鲁木齐,伊宁,2020-04-02
HO1853,吉祥航空,苏南硕放国际机场,凤凰国际机场,WUX,SYX,12:15,取消,15:25,取消,取消,3h10m,WUX,SYX,无锡,三亚,2020-04-02
MU4899,东方航空,苏南硕放国际机场,凤凰国际机场,WUX,SYX,12:15,取消,15:25,取消,取消,3h10m,WUX,SYX,无锡,三亚,2020-04-02
GX8874,北部湾航空,流亭国际机场,刘集机场,TAO,XFN,13:20,13:08,15:30,15:04,到达,1h56m,TAO,XFN,青岛,襄阳,2020-04-02
DZ6219,东海航空,新郑国际机场,包头东河机场,CGO,BAV,09:50,09:56,11:40,11:22,到达,1h26m,CGO,BAV,郑州,包头,2020-04-02
G52622,华夏航空,新郑国际机场,包头东河机场,CGO,BAV,12:35,取消,14:20,取消,取消,1h45m,CGO,BAV,郑州,包头,2020-04-02
SC3632,山东航空,新郑国际机场,包头东河机场,CGO,BAV,12:35,取消,14:20,取消,取消,1h45m,CGO,BAV,郑州,包头,2020-04-02
CZ3195,南方航空,新郑国际机场,包头东河机场,CGO,BAV,14:50,14:45,16:30,16:07,到达,1h22m,CGO,BAV,郑州,包头,2020-04-02
G52788,华夏航空,新郑国际机场,包头东河机场,CGO,BAV,19:25,取消,21:05,取消,取消,1h40m,CGO,BAV,郑州,包头,2020-04-02
SC3654,山东航空,新郑国际机场,包头东河机场,CGO,BAV,19:25,取消,21:05,取消,取消,1h40m,CGO,BAV,郑州,包头,2020-04-02
CZ6972,南方航空,禄口国际机场,伊宁机场,NKG,YIN,16:35,16:40,23:50,23:28,到达,6h48m,NKG,YIN,南京,伊宁,2020-04-02
MU3037,东方航空,白云国际机场,大理机场,CAN,DLU,08:05,取消,10:40,取消,取消,2h35m,CAN,DLU,广州,大理,2020-04-02
CZ3481,南方航空,白云国际机场,大理机场,CAN,DLU,08:05,取消,10:40,取消,取消,2h35m,CAN,DLU,广州,大理,2020-04-02
MU5734,东方航空,白云国际机场,大理机场,CAN,DLU,12:05,取消,18:15,取消,取消,6h10m,CAN,DLU,广州,大理,2020-04-02
CZ3980,南方航空,奔牛机场,黄花国际机场,CZX,CSX,22:30,取消,00:20+1,取消,取消,1h50m,CZX,CSX,常州,长沙,2020-04-02
8L9751,祥鹏航空,龙洞堡国际机场,观音机场,KWE,XUZ,09:25,取消,11:35,取消,取消,2h10m,KWE,XUZ,贵阳,徐州,2020-04-02
GT1050,桂林航空,龙洞堡国际机场,观音机场,KWE,XUZ,10:45,取消,13:10,取消,取消,2h25m,KWE,XUZ,贵阳,徐州,2020-04-02
SC7046,山东航空,龙洞堡国际机场,观音机场,KWE,XUZ,14:45,14:48,17:00,16:42,到达,1h54m,KWE,XUZ,贵阳,徐州,2020-04-02
3U8504,四川航空,龙洞堡国际机场,观音机场,KWE,XUZ,14:45,14:48,17:00,16:42,到达,1h54m,KWE,XUZ,贵阳,徐州,2020-04-02
MU3968,东方航空,龙洞堡国际机场,观音机场,KWE,XUZ,14:45,14:48,17:00,16:42,到达,1h54m,KWE,XUZ,贵阳,徐州,2020-04-02
ZH3810,深圳航空,龙洞堡国际机场,观音机场,KWE,XUZ,14:45,14:48,17:00,16:42,到达,1h54m,KWE,XUZ,贵阳,徐州,2020-04-02
HO3657,吉祥航空,禄口国际机场,咸阳国际机场,NKG,XIY,07:20,07:55,09:40,09:48,到达,1h53m,NKG,SIA,南京,西安,2020-04-02
3U5075,四川航空,禄口国际机场,咸阳国际机场,NKG,XIY,07:20,07:55,09:40,09:48,到达,1h53m,NKG,SIA,南京,西安,2020-04-02
MU2875,东方航空,禄口国际机场,咸阳国际机场,NKG,XIY,07:20,07:55,09:40,09:48,到达,1h53m,NKG,SIA,南京,西安,2020-04-02
HO1685,吉祥航空,禄口国际机场,咸阳国际机场,NKG,XIY,10:25,取消,12:45,取消,取消,2h20m,NKG,SIA,南京,西安,2020-04-02
GS7658,天津航空,禄口国际机场,咸阳国际机场,NKG,XIY,10:30,取消,12:40,取消,取消,2h10m,NKG,SIA,南京,西安,2020-04-02
3U5028,四川航空,禄口国际机场,咸阳国际机场,NKG,XIY,10:45,11:01,12:50,12:49,到达,1h48m,NKG,SIA,南京,西安,2020-04-02
HO3654,吉祥航空,禄口国际机场,咸阳国际机场,NKG,XIY,10:45,11:01,12:50,12:49,到达,1h48m,NKG,SIA,南京,西安,2020-04-02
MU2388,东方航空,禄口国际机场,咸阳国际机场,NKG,XIY,10:45,11:01,12:50,12:49,到达,1h48m,NKG,SIA,南京,西安,2020-04-02
MU2769,东方航空,禄口国际机场,咸阳国际机场,NKG,XIY,11:20,11:25,13:35,13:11,到达,1h46m,NKG,SIA,南京,西安,2020-04-02
TV6661,西藏航空,禄口国际机场,咸阳国际机场,NKG,XIY,11:25,取消,13:35,取消,取消,2h10m,NKG,SIA,南京,西安,2020-04-02
ZH9581,深圳航空,禄口国际机场,咸阳国际机场,NKG,XIY,11:25,取消,13:35,取消,取消,2h10m,NKG,SIA,南京,西安,2020-04-02
KY9581,昆明航空,禄口国际机场,咸阳国际机场,NKG,XIY,11:25,取消,13:35,取消,取消,2h10m,NKG,SIA,南京,西安,2020-04-02
CA3881,中国国航,禄口国际机场,咸阳国际机场,NKG,XIY,11:25,取消,13:35,取消,取消,2h10m,NKG,SIA,南京,西安,2020-04-02
HO3300,吉祥航空,禄口国际机场,咸阳国际机场,NKG,XIY,11:25,取消,13:35,取消,取消,2h10m,NKG,SIA,南京,西安,2020-04-02
G52828,华夏航空,禄口国际机场,咸阳国际机场,NKG,XIY,12:45,12:41,17:05,16:21,到达,3h40m,NKG,SIA,南京,西安,2020-04-02
SC3738,山东航空,禄口国际机场,咸阳国际机场,NKG,XIY,12:45,12:41,17:05,16:21,到达,3h40m,NKG,SIA,南京,西安,2020-04-02
9C8990,春秋航空,扬州泰州机场,滨海国际机场,YTY,TSN,07:50,07:45,09:40,09:12,到达,1h27m,YTY,TSN,扬州,天津,2020-04-02
CZ2891,南方航空,大理机场,吴圩国际机场,DLU,NNG,14:05,取消,15:50,取消,取消,1h45m,DLU,NNG,大理,南宁,2020-04-02
CZ6223,南方航空,咸阳国际机场,福成机场,XIY,BHY,13:40,取消,16:20,取消,取消,2h40m,SIA,BHY,西安,北海,2020-04-02
3U8473,四川航空,咸阳国际机场,福成机场,XIY,BHY,17:15,取消,20:05,取消,取消,2h50m,SIA,BHY,西安,北海,2020-04-02
EU7039,成都航空,咸阳国际机场,福成机场,XIY,BHY,17:15,取消,20:05,取消,取消,2h50m,SIA,BHY,西安,北海,2020-04-02
HO5131,吉祥航空,云冈机场,桃仙国际机场,DAT,SHE,18:25,取消,20:15,取消,取消,1h50m,DAT,SHE,大同,沈阳,2020-04-02
ZH9738,深圳航空,云冈机场,桃仙国际机场,DAT,SHE,18:25,取消,20:15,取消,取消,1h50m,DAT,SHE,大同,沈阳,2020-04-02
TV6712,西藏航空,云冈机场,桃仙国际机场,DAT,SHE,18:25,取消,20:15,取消,取消,1h50m,DAT,SHE,大同,沈阳,2020-04-02
KY9738,昆明航空,云冈机场,桃仙国际机场,DAT,SHE,18:25,取消,20:15,取消,取消,1h50m,DAT,SHE,大同,沈阳,2020-04-02
CA3678,中国国航,云冈机场,桃仙国际机场,DAT,SHE,18:25,取消,20:15,取消,取消,1h50m,DAT,SHE,大同,沈阳,2020-04-02
A67159,红土航空,禄口国际机场,临沧机场,NKG,LNJ,07:45,取消,11:35,取消,取消,3h50m,NKG,LNJ,南京,临沧,2020-04-02
MU5516,东方航空,流亭国际机场,虹桥国际机场,TAO,SHA,07:20,取消,08:55,取消,取消,1h35m,TAO,SHA,青岛,上海,2020-04-02
HO3696,吉祥航空,流亭国际机场,虹桥国际机场,TAO,SHA,07:20,取消,08:55,取消,取消,1h35m,TAO,SHA,青岛,上海,2020-04-02
MU5573,东方航空,流亭国际机场,浦东国际机场,TAO,PVG,07:25,取消,09:00,取消,取消,1h35m,TAO,SHA,青岛,上海,2020-04-02
MU5514,东方航空,流亭国际机场,虹桥国际机场,TAO,SHA,08:05,08:07,09:50,09:22,到达,1h15m,TAO,SHA,青岛,上海,2020-04-02
CZ9280,南方航空,流亭国际机场,虹桥国际机场,TAO,SHA,08:05,08:07,09:50,09:22,到达,1h15m,TAO,SHA,青岛,上海,2020-04-02
9C8822,春秋航空,流亭国际机场,虹桥国际机场,TAO,SHA,09:05,08:55,10:40,10:07,到达,1h12m,TAO,SHA,青岛,上海,2020-04-02
MU5518,东方航空,流亭国际机场,虹桥国际机场,TAO,SHA,11:40,11:35,13:20,12:45,到达,1h10m,TAO,SHA,青岛,上海,2020-04-02
CA4663,中国国航,流亭国际机场,虹桥国际机场,TAO,SHA,11:50,12:00,13:35,13:12,到达,1h12m,TAO,SHA,青岛,上海,2020-04-02
SC4663,山东航空,流亭国际机场,虹桥国际机场,TAO,SHA,11:50,12:00,13:35,13:12,到达,1h12m,TAO,SHA,青岛,上海,2020-04-02
CA4669,中国国航,流亭国际机场,虹桥国际机场,TAO,SHA,13:00,12:58,14:35,14:06,到达,1h8m,TAO,SHA,青岛,上海,2020-04-02
SC4669,山东航空,流亭国际机场,虹桥国际机场,TAO,SHA,13:00,12:58,14:35,14:06,到达,1h8m,TAO,SHA,青岛,上海,2020-04-02
CA3272,中国国航,流亭国际机场,浦东国际机场,TAO,PVG,14:45,14:41,16:20,15:43,到达,1h2m,TAO,SHA,青岛,上海,2020-04-02
MU4670,东方航空,流亭国际机场,浦东国际机场,TAO,PVG,14:45,14:41,16:20,15:43,到达,1h2m,TAO,SHA,青岛,上海,2020-04-02
EU7106,成都航空,流亭国际机场,浦东国际机场,TAO,PVG,14:45,14:41,16:20,15:43,到达,1h2m,TAO,SHA,青岛,上海,2020-04-02
HO1076,吉祥航空,流亭国际机场,浦东国际机场,TAO,PVG,14:45,14:41,16:20,15:43,到达,1h2m,TAO,SHA,青岛,上海,2020-04-02
MU5520,东方航空,流亭国际机场,虹桥国际机场,TAO,SHA,15:00,取消,16:50,取消,取消,1h50m,TAO,SHA,青岛,上海,2020-04-02
CZ3129,南方航空,白云国际机场,黄花国际机场,CAN,CSX,08:15,08:10,09:40,09:05,到达,0h55m,CAN,CSX,广州,长沙,2020-04-02
CZ3380,南方航空,白云国际机场,黄花国际机场,CAN,CSX,10:45,取消,12:10,取消,取消,1h25m,CAN,CSX,广州,长沙,2020-04-02
MU3382,东方航空,白云国际机场,黄花国际机场,CAN,CSX,10:45,取消,12:10,取消,取消,1h25m,CAN,CSX,广州,长沙,2020-04-02
MU3384,东方航空,白云国际机场,黄花国际机场,CAN,CSX,20:10,取消,21:30,取消,取消,1h20m,CAN,CSX,广州,长沙,2020-04-02
CZ3388,南方航空,白云国际机场,黄花国际机场,CAN,CSX,20:10,取消,21:30,取消,取消,1h20m,CAN,CSX,广州,长沙,2020-04-02
9C6209,春秋航空,中川机场,福成机场,LHW,BHY,08:30,08:21,11:25,11:04,到达,2h43m,LHW,BHY,兰州,北海,2020-04-02
CZ3397,南方航空,伊金霍洛机场,白云国际机场,DSN,CAN,15:45,15:35,20:35,20:29,到达,4h54m,DSN,CAN,鄂尔多斯,广州,2020-04-02
MU3927,东方航空,萧山国际机场,五粮液机场,HGH,YBP,09:15,09:25,12:20,12:05,到达,2h40m,HGH,YBP,杭州,宜宾,2020-04-02
3U8129,四川航空,萧山国际机场,五粮液机场,HGH,YBP,09:15,09:25,12:20,12:05,到达,2h40m,HGH,YBP,杭州,宜宾,2020-04-02
MF5005,厦门航空,萧山国际机场,五粮液机场,HGH,YBP,09:15,09:25,12:20,12:05,到达,2h40m,HGH,YBP,杭州,宜宾,2020-04-02
TV6508,西藏航空,长水国际机场,新郑国际机场,KMG,CGO,07:50,08:00,10:35,10:10,到达,2h10m,KMG,CGO,昆明,郑州,2020-04-02
ZH8368,深圳航空,长水国际机场,新郑国际机场,KMG,CGO,07:50,08:00,10:35,10:10,到达,2h10m,KMG,CGO,昆明,郑州,2020-04-02
KY8468,昆明航空,长水国际机场,新郑国际机场,KMG,CGO,07:50,08:00,10:35,10:10,到达,2h10m,KMG,CGO,昆明,郑州,2020-04-02
3U4306,四川航空,长水国际机场,新郑国际机场,KMG,CGO,07:50,08:00,10:35,10:10,到达,2h10m,KMG,CGO,昆明,郑州,2020-04-02
SC9002,山东航空,长水国际机场,新郑国际机场,KMG,CGO,07:50,08:00,10:35,10:10,到达,2h10m,KMG,CGO,昆明,郑州,2020-04-02
CA5761,中国国航,长水国际机场,新郑国际机场,KMG,CGO,08:30,08:30,11:15,10:40,到达,2h10m,KMG,CGO,昆明,郑州,2020-04-02
KY8261,昆明航空,长水国际机场,新郑国际机场,KMG,CGO,08:30,08:30,11:15,10:40,到达,2h10m,KMG,CGO,昆明,郑州,2020-04-02
MU5829,东方航空,长水国际机场,新郑国际机场,KMG,CGO,09:05,取消,11:55,取消,取消,2h50m,KMG,CGO,昆明,郑州,2020-04-02
KY8243,昆明航空,长水国际机场,新郑国际机场,KMG,CGO,09:30,取消,12:10,取消,取消,2h40m,KMG,CGO,昆明,郑州,2020-04-02
CA5743,中国国航,长水国际机场,新郑国际机场,KMG,CGO,09:30,取消,12:10,取消,取消,2h40m,KMG,CGO,昆明,郑州,2020-04-02
FM9542,上海航空,长水国际机场,新郑国际机场,KMG,CGO,11:40,11:40,14:15,14:02,到达,2h22m,KMG,CGO,昆明,郑州,2020-04-02
MU9542,东方航空,长水国际机场,新郑国际机场,KMG,CGO,11:40,11:40,14:15,14:02,到达,2h22m,KMG,CGO,昆明,郑州,2020-04-02
3U8215,四川航空,长水国际机场,新郑国际机场,KMG,CGO,15:10,取消,17:45,取消,取消,2h35m,KMG,CGO,昆明,郑州,2020-04-02
EU7031,成都航空,长水国际机场,新郑国际机场,KMG,CGO,15:10,取消,17:45,取消,取消,2h35m,KMG,CGO,昆明,郑州,2020-04-02
SC7077,山东航空,长水国际机场,新郑国际机场,KMG,CGO,15:10,取消,17:45,取消,取消,2h35m,KMG,CGO,昆明,郑州,2020-04-02
MU5576,东方航空,长水国际机场,新郑国际机场,KMG,CGO,19:20,取消,21:45,取消,取消,2h25m,KMG,CGO,昆明,郑州,2020-04-02
ZH9932,深圳航空,奔牛机场,宝安国际机场,CZX,SZX,10:15,10:23,12:45,12:34,到达,2h11m,CZX,SZX,常州,深圳,2020-04-02
CA3836,中国国航,奔牛机场,宝安国际机场,CZX,SZX,10:15,10:23,12:45,12:34,到达,2h11m,CZX,SZX,常州,深圳,2020-04-02
HO3379,吉祥航空,奔牛机场,宝安国际机场,CZX,SZX,10:15,10:23,12:45,12:34,到达,2h11m,CZX,SZX,常州,深圳,2020-04-02
KY9932,昆明航空,奔牛机场,宝安国际机场,CZX,SZX,10:15,10:23,12:45,12:34,到达,2h11m,CZX,SZX,常州,深圳,2020-04-02
CZ3352,南方航空,奔牛机场,宝安国际机场,CZX,SZX,12:15,12:19,14:45,14:27,到达,2h8m,CZX,SZX,常州,深圳,2020-04-02
MF1140,厦门航空,奔牛机场,宝安国际机场,CZX,SZX,12:15,12:19,14:45,14:27,到达,2h8m,CZX,SZX,常州,深圳,2020-04-02
MU3232,东方航空,奔牛机场,宝安国际机场,CZX,SZX,12:15,12:19,14:45,14:27,到达,2h8m,CZX,SZX,常州,深圳,2020-04-02
MU2951,东方航空,奔牛机场,宝安国际机场,CZX,SZX,17:10,17:11,19:50,19:28,到达,2h17m,CZX,SZX,常州,深圳,2020-04-02
MF8659,厦门航空,晋江机场,澳门国际机场,JJN,MFM,15:00,取消,16:30,取消,取消,1h30m,JJN,MFM,泉州,澳门,2020-04-02
CZ7437,南方航空,晋江机场,澳门国际机场,JJN,MFM,15:00,取消,16:30,取消,取消,1h30m,JJN,MFM,泉州,澳门,2020-04-02
3U2516,四川航空,金川机场,双流国际机场,JIC,CTU,12:25,取消,15:40,取消,取消,3h15m,JIC,CTU,金昌,成都,2020-04-02
EU2274,成都航空,金川机场,双流国际机场,JIC,CTU,12:25,取消,15:40,取消,取消,3h15m,JIC,CTU,金昌,成都,2020-04-02
3U8513,四川航空,长水国际机场,江北国际机场,KMG,CKG,06:35,取消,08:10,取消,取消,1h35m,KMG,CKG,昆明,重庆,2020-04-02
G58605,华夏航空,长水国际机场,江北国际机场,KMG,CKG,06:35,取消,08:10,取消,取消,1h35m,KMG,CKG,昆明,重庆,2020-04-02
MU3971,东方航空,长水国际机场,江北国际机场,KMG,CKG,06:35,取消,08:10,取消,取消,1h35m,KMG,CKG,昆明,重庆,2020-04-02
CZ4953,南方航空,长水国际机场,江北国际机场,KMG,CKG,06:35,取消,08:10,取消,取消,1h35m,KMG,CKG,昆明,重庆,2020-04-02
KY8211,昆明航空,长水国际机场,江北国际机场,KMG,CKG,06:40,06:40,08:25,07:49,到达,1h9m,KMG,CKG,昆明,重庆,2020-04-02
ZH3111,深圳航空,长水国际机场,江北国际机场,KMG,CKG,06:40,06:40,08:25,07:49,到达,1h9m,KMG,CKG,昆明,重庆,2020-04-02
CA5711,中国国航,长水国际机场,江北国际机场,KMG,CKG,06:40,06:40,08:25,07:49,到达,1h9m,KMG,CKG,昆明,重庆,2020-04-02
8L9857,祥鹏航空,长水国际机场,江北国际机场,KMG,CKG,07:40,07:50,09:15,08:58,到达,1h8m,KMG,CKG,昆明,重庆,2020-04-02
MU5865,东方航空,长水国际机场,江北国际机场,KMG,CKG,10:25,10:30,13:05,13:01,到达,2h31m,KMG,CKG,昆明,重庆,2020-04-02
CZ9681,南方航空,长水国际机场,江北国际机场,KMG,CKG,13:05,取消,14:40,取消,取消,1h35m,KMG,CKG,昆明,重庆,2020-04-02
CZ6950,南方航空,长水国际机场,江北国际机场,KMG,CKG,16:45,16:59,18:20,18:03,到达,1h4m,KMG,CKG,昆明,重庆,2020-04-02
3U1202,四川航空,长水国际机场,江北国际机场,KMG,CKG,16:45,16:59,18:20,18:03,到达,1h4m,KMG,CKG,昆明,重庆,2020-04-02
CZ6404,南方航空,长水国际机场,江北国际机场,KMG,CKG,17:40,取消,19:15,取消,取消,1h35m,KMG,CKG,昆明,重庆,2020-04-02
MU5472,东方航空,长水国际机场,江北国际机场,KMG,CKG,21:10,21:16,22:40,22:24,到达,1h8m,KMG,CKG,昆明,重庆,2020-04-02
OQ2358,重庆航空,长水国际机场,江北国际机场,KMG,CKG,22:15,取消,23:55,取消,取消,1h40m,KMG,CKG,昆明,重庆,2020-04-02
CZ2858,南方航空,长水国际机场,江北国际机场,KMG,CKG,22:15,取消,23:55,取消,取消,1h40m,KMG,CKG,昆明,重庆,2020-04-02
9C8752,春秋航空,栎社国际机场,井冈山机场,NGB,JGS,10:55,10:56,12:40,12:23,到达,1h27m,NGB,JGS,宁波,井冈山,2020-04-02
HU7744,海南航空,宝安国际机场,交河机场,SZX,TLQ,07:10,07:17,00:00+1,13:08,到达,5h51m,SZX,TLQ,深圳,吐鲁番,2020-04-02
CZ8825,南方航空,宝安国际机场,南郊机场,SZX,MIG,07:10,取消,10:00,取消,取消,2h50m,SZX,MIG,深圳,绵阳,2020-04-02
TV6601,西藏航空,宝安国际机场,南郊机场,SZX,MIG,09:50,09:43,12:35,12:08,到达,2h25m,SZX,MIG,深圳,绵阳,2020-04-02
ZH9951,深圳航空,宝安国际机场,南郊机场,SZX,MIG,09:50,09:43,12:35,12:08,到达,2h25m,SZX,MIG,深圳,绵阳,2020-04-02
CA3869,中国国航,宝安国际机场,南郊机场,SZX,MIG,09:50,09:43,12:35,12:08,到达,2h25m,SZX,MIG,深圳,绵阳,2020-04-02
KY9951,昆明航空,宝安国际机场,南郊机场,SZX,MIG,09:50,09:43,12:35,12:08,到达,2h25m,SZX,MIG,深圳,绵阳,2020-04-02
HU7029,海南航空,凤凰国际机场,晋江机场,SYX,JJN,06:35,06:40,08:45,08:24,到达,1h44m,SYX,JJN,三亚,泉州,2020-04-02
PN6228,西部航空,凤凰国际机场,晋江机场,SYX,JJN,13:10,取消,15:25,取消,取消,2h15m,SYX,JJN,三亚,泉州,2020-04-02
HO1270,吉祥航空,双流国际机场,九华山机场,CTU,JUH,13:35,取消,16:05,取消,取消,2h30m,CTU,JUH,成都,池州,2020-04-02
ZH5140,深圳航空,双流国际机场,九华山机场,CTU,JUH,13:35,取消,16:05,取消,取消,2h30m,CTU,JUH,成都,池州,2020-04-02
MU4818,东方航空,双流国际机场,九华山机场,CTU,JUH,13:35,取消,16:05,取消,取消,2h30m,CTU,JUH,成都,池州,2020-04-02
GJ8686,长龙航空,双流国际机场,萧山国际机场,CTU,HGH,05:55,06:08,08:35,08:27,到达,2h19m,CTU,HGH,成都,杭州,2020-04-02
TV6904,西藏航空,双流国际机场,萧山国际机场,CTU,HGH,05:55,06:08,08:35,08:27,到达,2h19m,CTU,HGH,成都,杭州,2020-04-02
G58592,华夏航空,双流国际机场,萧山国际机场,CTU,HGH,05:55,06:08,08:35,08:27,到达,2h19m,CTU,HGH,成都,杭州,2020-04-02
MU2251,东方航空,双流国际机场,萧山国际机场,CTU,HGH,06:55,取消,09:30,取消,取消,2h35m,CTU,HGH,成都,杭州,2020-04-02
3U8991,四川航空,双流国际机场,萧山国际机场,CTU,HGH,07:00,取消,09:35,取消,取消,2h35m,CTU,HGH,成都,杭州,2020-04-02
MF5135,厦门航空,双流国际机场,萧山国际机场,CTU,HGH,07:00,取消,09:35,取消,取消,2h35m,CTU,HGH,成都,杭州,2020-04-02
MU9885,东方航空,双流国际机场,萧山国际机场,CTU,HGH,07:00,取消,11:05,取消,取消,4h5m,CTU,HGH,成都,杭州,2020-04-02
ZH4519,深圳航空,双流国际机场,萧山国际机场,CTU,HGH,08:05,08:02,10:40,10:17,到达,2h15m,CTU,HGH,成都,杭州,2020-04-02
CA4519,中国国航,双流国际机场,萧山国际机场,CTU,HGH,08:05,08:02,10:40,10:17,到达,2h15m,CTU,HGH,成都,杭州,2020-04-02
3U5131,四川航空,双流国际机场,萧山国际机场,CTU,HGH,09:05,09:04,11:40,11:23,到达,2h19m,CTU,HGH,成都,杭州,2020-04-02
MU5499,东方航空,双流国际机场,萧山国际机场,CTU,HGH,09:05,09:04,11:40,11:23,到达,2h19m,CTU,HGH,成都,杭州,2020-04-02
ZH1742,深圳航空,双流国际机场,萧山国际机场,CTU,HGH,12:00,12:04,14:45,14:15,到达,2h11m,CTU,HGH,成都,杭州,2020-04-02
CA1742,中国国航,双流国际机场,萧山国际机场,CTU,HGH,12:00,12:04,14:45,14:15,到达,2h11m,CTU,HGH,成都,杭州,2020-04-02
EU2301,成都航空,双流国际机场,萧山国际机场,CTU,HGH,12:05,12:28,14:45,14:40,到达,2h12m,CTU,HGH,成都,杭州,2020-04-02
HO3484,吉祥航空,双流国际机场,萧山国际机场,CTU,HGH,12:05,12:28,14:45,14:40,到达,2h12m,CTU,HGH,成都,杭州,2020-04-02
MU8507,东方航空,双流国际机场,萧山国际机场,CTU,HGH,12:20,12:30,14:55,14:45,到达,2h15m,CTU,HGH,成都,杭州,2020-04-02
TV6591,西藏航空,关公机场,黄花国际机场,YCU,CSX,10:45,取消,12:35,取消,取消,1h50m,YCU,CSX,运城,长沙,2020-04-02
ZH8177,深圳航空,关公机场,黄花国际机场,YCU,CSX,10:45,取消,12:35,取消,取消,1h50m,YCU,CSX,运城,长沙,2020-04-02
KY8177,昆明航空,关公机场,黄花国际机场,YCU,CSX,10:45,取消,12:35,取消,取消,1h50m,YCU,CSX,运城,长沙,2020-04-02
DZ6248,东海航空,地窝堡国际机场,兴东国际机场,URC,NTG,06:55,06:52,13:45,13:12,到达,6h20m,URC,NTG,乌鲁木齐,南通,2020-04-02
MF8094,厦门航空,太平国际机场,南洋机场,HRB,YNZ,12:55,13:38,15:55,16:06,到达,2h28m,HRB,YNZ,哈尔滨,盐城,2020-04-02
NS6094,河北航空,太平国际机场,南洋机场,HRB,YNZ,12:55,13:38,15:55,16:06,到达,2h28m,HRB,YNZ,哈尔滨,盐城,2020-04-02
CZ5034,南方航空,太平国际机场,南洋机场,HRB,YNZ,12:55,13:38,15:55,16:06,到达,2h28m,HRB,YNZ,哈尔滨,盐城,2020-04-02
MU3418,东方航空,新舟机场,白云国际机场,ZYI,CAN,11:35,取消,13:15,取消,取消,1h40m,ZYI,CAN,遵义,广州,2020-04-02
CZ3930,南方航空,新舟机场,白云国际机场,ZYI,CAN,11:35,取消,13:15,取消,取消,1h40m,ZYI,CAN,遵义,广州,2020-04-02
CZ3314,南方航空,茅台机场,白云国际机场,WMT,CAN,15:10,取消,17:05,取消,取消,1h55m,ZYI,CAN,遵义,广州,2020-04-02
MF1132,厦门航空,茅台机场,白云国际机场,WMT,CAN,15:10,取消,17:05,取消,取消,1h55m,ZYI,CAN,遵义,广州,2020-04-02
MU2360,东方航空,长水国际机场,曹家堡机场,KMG,XNN,10:35,取消,13:00,取消,取消,2h25m,KMG,XNN,昆明,西宁,2020-04-02
CZ3771,南方航空,金湾机场,南岳机场,ZUH,HNY,08:00,取消,09:30,取消,取消,1h30m,ZUH,HNY,珠海,衡阳,2020-04-02
CZ8579,南方航空,宝安国际机场,云龙机场,SZX,LZO,17:20,17:22,19:20,19:20,到达,1h58m,SZX,LZO,深圳,泸州,2020-04-02
MF8647,厦门航空,高崎国际机场,白莲机场,XMN,LZH,08:10,08:20,10:05,09:58,到达,1h38m,XMN,LZH,厦门,柳州,2020-04-02
NS8647,河北航空,高崎国际机场,白莲机场,XMN,LZH,08:10,08:20,10:05,09:58,到达,1h38m,XMN,LZH,厦门,柳州,2020-04-02
EU7016,成都航空,腾鳌机场,双流国际机场,AOG,CTU,12:40,12:28,16:45,15:59,到达,3h31m,AOG,CTU,鞍山,成都,2020-04-02
