航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
EU7136,成都航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,11:15,11:24,13:25,13:13,到达,1h49m,KWE,WNZ,贵阳,温州,2020-04-03
HO1832,吉祥航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,11:15,11:24,13:25,13:13,到达,1h49m,KWE,WNZ,贵阳,温州,2020-04-03
ZH1928,深圳航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,12:50,13:00,14:55,14:51,到达,1h51m,KWE,WNZ,贵阳,温州,2020-04-03
CA1928,中国国航,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,12:50,13:00,14:55,14:51,到达,1h51m,KWE,WNZ,贵阳,温州,2020-04-03
SC1928,山东航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,12:50,13:00,14:55,14:51,到达,1h51m,KWE,WNZ,贵阳,温州,2020-04-03
G58064,华夏航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,12:50,13:00,14:55,14:51,到达,1h51m,KWE,WNZ,贵阳,温州,2020-04-03
AQ1169,九元航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,13:25,13:31,15:50,15:24,到达,1h53m,KWE,WNZ,贵阳,温州,2020-04-03
QW6046,青岛航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,18:10,18:17,20:30,20:09,到达,1h52m,KWE,WNZ,贵阳,温州,2020-04-03
CZ6453,南方航空,龙洞堡国际机场,龙湾国际机场,KWE,WNZ,18:50,18:56,21:10,20:49,到达,1h53m,KWE,WNZ,贵阳,温州,2020-04-03
GS6639,天津航空,白塔国际机场,周水子国际机场,HET,DLC,09:20,09:27,11:05,11:04,到达,1h37m,HET,DLC,呼和浩特,大连,2020-04-03
GS6436,天津航空,白塔国际机场,周水子国际机场,HET,DLC,18:15,取消,20:00,取消,取消,1h45m,HET,DLC,呼和浩特,大连,2020-04-03
8L9762,祥鹏航空,大理机场,嘎洒国际机场,DLU,JHG,19:10,19:13,20:15,19:56,到达,0h43m,DLU,JHG,大理,西双版纳,2020-04-03
CZ9640,南方航空,吴圩国际机场,云龙机场,NNG,LZO,13:50,13:52,15:30,15:14,到达,1h22m,NNG,LZO,南宁,泸州,2020-04-03
3U8860,四川航空,吴圩国际机场,云龙机场,NNG,LZO,13:50,13:52,15:30,15:14,到达,1h22m,NNG,LZO,南宁,泸州,2020-04-03
CZ9681,南方航空,长水国际机场,周水子国际机场,KMG,DLC,12:55,取消,18:30,取消,取消,5h35m,KMG,DLC,昆明,大连,2020-04-03
3U8967,四川航空,长水国际机场,周水子国际机场,KMG,DLC,12:55,取消,18:30,取消,取消,5h35m,KMG,DLC,昆明,大连,2020-04-03
MU1063,东方航空,长水国际机场,周水子国际机场,KMG,DLC,12:55,取消,18:30,取消,取消,5h35m,KMG,DLC,昆明,大连,2020-04-03
MU5799,东方航空,长水国际机场,周水子国际机场,KMG,DLC,13:15,13:23,18:20,18:05,到达,4h42m,KMG,DLC,昆明,大连,2020-04-03
MU9770,东方航空,长水国际机场,周水子国际机场,KMG,DLC,17:45,17:51,23:20,23:05,到达,5h14m,KMG,DLC,昆明,大连,2020-04-03
ZH3173,深圳航空,长水国际机场,平潭机场,KMG,HUZ,06:40,06:45,08:35,08:22,到达,1h37m,KMG,HUZ,昆明,惠州,2020-04-03
KY8273,昆明航空,长水国际机场,平潭机场,KMG,HUZ,06:40,06:45,08:35,08:22,到达,1h37m,KMG,HUZ,昆明,惠州,2020-04-03
CA5773,中国国航,长水国际机场,平潭机场,KMG,HUZ,06:40,06:45,08:35,08:22,到达,1h37m,KMG,HUZ,昆明,惠州,2020-04-03
JR1567,幸福航空,太平国际机场,加格达奇机场,HRB,JGD,08:35,11:05,10:30,12:45,到达,1h40m,HRB,JGD,哈尔滨,加格达奇,2020-04-03
NS3322,河北航空,黄花国际机场,正定国际机场,CSX,SJW,15:50,取消,18:00,取消,取消,2h10m,CSX,SJW,长沙,石家庄,2020-04-03
MF7078,厦门航空,黄花国际机场,正定国际机场,CSX,SJW,15:50,取消,18:00,取消,取消,2h10m,CSX,SJW,长沙,石家庄,2020-04-03
MU2285,东方航空,虹桥国际机场,大水泊机场,SHA,WEH,08:20,08:19,10:10,09:47,到达,1h28m,SHA,WEH,上海,威海,2020-04-03
CZ9321,南方航空,虹桥国际机场,大水泊机场,SHA,WEH,08:20,08:19,10:10,09:47,到达,1h28m,SHA,WEH,上海,威海,2020-04-03
GS6430,天津航空,浦东国际机场,大水泊机场,PVG,WEH,12:20,取消,14:15,取消,取消,1h55m,SHA,WEH,上海,威海,2020-04-03
MU5581,东方航空,虹桥国际机场,大水泊机场,SHA,WEH,18:25,取消,20:20,取消,取消,1h55m,SHA,WEH,上海,威海,2020-04-03
MU5671,东方航空,萧山国际机场,流亭国际机场,HGH,TAO,07:05,取消,08:55,取消,取消,1h50m,HGH,TAO,杭州,青岛,2020-04-03
3U4127,四川航空,萧山国际机场,流亭国际机场,HGH,TAO,07:20,07:15,09:15,08:36,到达,1h21m,HGH,TAO,杭州,青岛,2020-04-03
MF8533,厦门航空,萧山国际机场,流亭国际机场,HGH,TAO,07:20,07:15,09:15,08:36,到达,1h21m,HGH,TAO,杭州,青岛,2020-04-03
NS8533,河北航空,萧山国际机场,流亭国际机场,HGH,TAO,07:20,07:15,09:15,08:36,到达,1h21m,HGH,TAO,杭州,青岛,2020-04-03
MU8548,东方航空,萧山国际机场,流亭国际机场,HGH,TAO,07:20,07:15,09:15,08:36,到达,1h21m,HGH,TAO,杭州,青岛,2020-04-03
CZ5842,南方航空,萧山国际机场,流亭国际机场,HGH,TAO,07:20,07:15,09:15,08:36,到达,1h21m,HGH,TAO,杭州,青岛,2020-04-03
SC4774,山东航空,萧山国际机场,流亭国际机场,HGH,TAO,09:55,取消,11:50,取消,取消,1h55m,HGH,TAO,杭州,青岛,2020-04-03
CA4774,中国国航,萧山国际机场,流亭国际机场,HGH,TAO,09:55,取消,11:50,取消,取消,1h55m,HGH,TAO,杭州,青岛,2020-04-03
SC4646,山东航空,萧山国际机场,流亭国际机场,HGH,TAO,16:10,取消,17:55,取消,取消,1h45m,HGH,TAO,杭州,青岛,2020-04-03
G58323,华夏航空,萧山国际机场,流亭国际机场,HGH,TAO,16:10,取消,17:55,取消,取消,1h45m,HGH,TAO,杭州,青岛,2020-04-03
CA4776,中国国航,萧山国际机场,流亭国际机场,HGH,TAO,20:10,20:16,22:10,21:39,到达,1h23m,HGH,TAO,杭州,青岛,2020-04-03
SC4776,山东航空,萧山国际机场,流亭国际机场,HGH,TAO,20:10,20:16,22:10,21:39,到达,1h23m,HGH,TAO,杭州,青岛,2020-04-03
MU2382,东方航空,萧山国际机场,流亭国际机场,HGH,TAO,21:45,21:50,23:30,23:07,到达,1h17m,HGH,TAO,杭州,青岛,2020-04-03
EU2703,成都航空,双流国际机场,大水泊机场,CTU,WEH,12:10,12:44,15:10,15:19,到达,2h35m,CTU,WEH,成都,威海,2020-04-03
3U2523,四川航空,双流国际机场,大水泊机场,CTU,WEH,12:10,12:44,15:10,15:19,到达,2h35m,CTU,WEH,成都,威海,2020-04-03
G52797,华夏航空,江北国际机场,邯郸机场,CKG,HDG,06:30,06:29,08:15,08:05,到达,1h36m,CKG,HDG,重庆,邯郸,2020-04-03
MU9631,东方航空,太平国际机场,新桥国际机场,HRB,HFE,06:00,06:02,09:00,08:56,到达,2h54m,HRB,HFE,哈尔滨,合肥,2020-04-03
LT4301,龙江航空,太平国际机场,新桥国际机场,HRB,HFE,08:45,08:47,12:00,11:40,到达,2h53m,HRB,HFE,哈尔滨,合肥,2020-04-03
SC7049,山东航空,太平国际机场,新桥国际机场,HRB,HFE,08:55,取消,11:55,取消,取消,3h0m,HRB,HFE,哈尔滨,合肥,2020-04-03
3U8517,四川航空,太平国际机场,新桥国际机场,HRB,HFE,08:55,取消,11:55,取消,取消,3h0m,HRB,HFE,哈尔滨,合肥,2020-04-03
ZH3811,深圳航空,太平国际机场,新桥国际机场,HRB,HFE,08:55,取消,11:55,取消,取消,3h0m,HRB,HFE,哈尔滨,合肥,2020-04-03
MU3975,东方航空,太平国际机场,新桥国际机场,HRB,HFE,08:55,取消,11:55,取消,取消,3h0m,HRB,HFE,哈尔滨,合肥,2020-04-03
G58629,华夏航空,太平国际机场,新桥国际机场,HRB,HFE,08:55,取消,11:55,取消,取消,3h0m,HRB,HFE,哈尔滨,合肥,2020-04-03
CZ4957,南方航空,太平国际机场,新桥国际机场,HRB,HFE,08:55,取消,11:55,取消,取消,3h0m,HRB,HFE,哈尔滨,合肥,2020-04-03
QW9791,青岛航空,流亭国际机场,长乐国际机场,TAO,FOC,06:50,06:49,09:00,08:50,到达,2h1m,TAO,FOC,青岛,福州,2020-04-03
NS8327,河北航空,流亭国际机场,长乐国际机场,TAO,FOC,08:00,07:46,10:20,09:46,到达,2h0m,TAO,FOC,青岛,福州,2020-04-03
MF8327,厦门航空,流亭国际机场,长乐国际机场,TAO,FOC,08:00,07:46,10:20,09:46,到达,2h0m,TAO,FOC,青岛,福州,2020-04-03
SC8841,山东航空,流亭国际机场,长乐国际机场,TAO,FOC,13:05,取消,15:30,取消,取消,2h25m,TAO,FOC,青岛,福州,2020-04-03
CA8841,中国国航,流亭国际机场,长乐国际机场,TAO,FOC,13:05,取消,15:30,取消,取消,2h25m,TAO,FOC,青岛,福州,2020-04-03
CZ5005,南方航空,流亭国际机场,长乐国际机场,TAO,FOC,20:05,20:58,22:25,22:50,到达,1h52m,TAO,FOC,青岛,福州,2020-04-03
MF8030,厦门航空,流亭国际机场,长乐国际机场,TAO,FOC,20:05,20:58,22:25,22:50,到达,1h52m,TAO,FOC,青岛,福州,2020-04-03
NS6030,河北航空,流亭国际机场,长乐国际机场,TAO,FOC,20:05,20:58,22:25,22:50,到达,1h52m,TAO,FOC,青岛,福州,2020-04-03
BK2918,奥凯航空,两江国际机场,滨海国际机场,KWL,TSN,17:30,取消,20:10,取消,取消,2h40m,KWL,TSN,桂林,天津,2020-04-03
BK2820,奥凯航空,两江国际机场,滨海国际机场,KWL,TSN,22:45,取消,01:15+1,取消,取消,2h30m,KWL,TSN,桂林,天津,2020-04-03
CZ3131,南方航空,白云国际机场,正定国际机场,CAN,SJW,06:55,取消,09:45,取消,计划,2h50m,CAN,SJW,广州,石家庄,2020-04-03
9C8900,春秋航空,白云国际机场,正定国际机场,CAN,SJW,11:15,11:24,14:05,13:47,到达,2h23m,CAN,SJW,广州,石家庄,2020-04-03
NS3204,河北航空,白云国际机场,正定国际机场,CAN,SJW,12:10,12:14,15:00,14:38,到达,2h24m,CAN,SJW,广州,石家庄,2020-04-03
CZ9902,南方航空,白云国际机场,正定国际机场,CAN,SJW,12:10,12:14,15:00,14:38,到达,2h24m,CAN,SJW,广州,石家庄,2020-04-03
MF7004,厦门航空,白云国际机场,正定国际机场,CAN,SJW,12:10,12:14,15:00,14:38,到达,2h24m,CAN,SJW,广州,石家庄,2020-04-03
HU7229,海南航空,白云国际机场,正定国际机场,CAN,SJW,12:40,取消,15:40,取消,取消,3h0m,CAN,SJW,广州,石家庄,2020-04-03
CZ6540,南方航空,白云国际机场,正定国际机场,CAN,SJW,17:35,取消,20:20,取消,取消,2h45m,CAN,SJW,广州,石家庄,2020-04-03
8L9558,祥鹏航空,锦州湾机场,长水国际机场,JNZ,KMG,16:10,取消,21:15,取消,取消,5h5m,JNZ,KMG,锦州,昆明,2020-04-03
BK2729,奥凯航空,滨海国际机场,凤凰国际机场,TSN,SYX,10:35,取消,14:45,取消,取消,4h10m,TSN,SYX,天津,三亚,2020-04-03
AQ1048,九元航空,滨海国际机场,凤凰国际机场,TSN,SYX,11:05,取消,17:55,取消,取消,6h50m,TSN,SYX,天津,三亚,2020-04-03
BK2727,奥凯航空,滨海国际机场,凤凰国际机场,TSN,SYX,12:35,取消,16:35,取消,取消,4h0m,TSN,SYX,天津,三亚,2020-04-03
JD5196,首都航空,滨海国际机场,凤凰国际机场,TSN,SYX,12:50,取消,17:10,取消,取消,4h20m,TSN,SYX,天津,三亚,2020-04-03
HU7736,海南航空,滨海国际机场,凤凰国际机场,TSN,SYX,12:55,12:55,19:15,18:24,到达,5h29m,TSN,SYX,天津,三亚,2020-04-03
GS7871,天津航空,滨海国际机场,凤凰国际机场,TSN,SYX,14:50,取消,18:45,取消,取消,3h55m,TSN,SYX,天津,三亚,2020-04-03
9C8884,春秋航空,滨海国际机场,凤凰国际机场,TSN,SYX,15:50,15:44,19:45,19:20,到达,3h36m,TSN,SYX,天津,三亚,2020-04-03
CZ6564,南方航空,腾鳌机场,白云国际机场,AOG,CAN,16:25,取消,20:20,取消,取消,3h55m,AOG,CAN,鞍山,广州,2020-04-03
CA1381,中国国航,白塔国际机场,白云国际机场,HET,CAN,11:35,11:59,14:55,14:56,到达,2h57m,HET,CAN,呼和浩特,广州,2020-04-03
G58186,华夏航空,白塔国际机场,白云国际机场,HET,CAN,11:35,11:59,14:55,14:56,到达,2h57m,HET,CAN,呼和浩特,广州,2020-04-03
ZH1381,深圳航空,白塔国际机场,白云国际机场,HET,CAN,11:35,11:59,14:55,14:56,到达,2h57m,HET,CAN,呼和浩特,广州,2020-04-03
CZ3198,南方航空,白塔国际机场,白云国际机场,HET,CAN,16:05,取消,19:30,取消,取消,3h25m,HET,CAN,呼和浩特,广州,2020-04-03
JD5720,首都航空,白塔国际机场,白云国际机场,HET,CAN,21:00,取消,00:35+1,取消,取消,3h35m,HET,CAN,呼和浩特,广州,2020-04-03
BK2998,奥凯航空,吴圩国际机场,九华山机场,NNG,JUH,18:25,18:23,20:50,20:24,到达,2h1m,NNG,JUH,南宁,池州,2020-04-03
MU5637,东方航空,浦东国际机场,邯郸机场,PVG,HDG,06:40,06:50,09:05,08:44,到达,1h54m,SHA,HDG,上海,邯郸,2020-04-03
CZ9238,南方航空,浦东国际机场,邯郸机场,PVG,HDG,06:40,06:50,09:05,08:44,到达,1h54m,SHA,HDG,上海,邯郸,2020-04-03
MU5629,东方航空,浦东国际机场,邯郸机场,PVG,HDG,15:35,取消,17:50,取消,取消,2h15m,SHA,HDG,上海,邯郸,2020-04-03
MF7007,厦门航空,正定国际机场,龙湾国际机场,SJW,WNZ,07:20,取消,09:50,取消,取消,2h30m,SJW,WNZ,石家庄,温州,2020-04-03
NS3207,河北航空,正定国际机场,龙湾国际机场,SJW,WNZ,07:20,取消,09:50,取消,取消,2h30m,SJW,WNZ,石家庄,温州,2020-04-03
MF7051,厦门航空,正定国际机场,龙湾国际机场,SJW,WNZ,15:00,15:05,19:00,18:43,到达,3h38m,SJW,WNZ,石家庄,温州,2020-04-03
NS3275,河北航空,正定国际机场,龙湾国际机场,SJW,WNZ,15:00,15:05,19:00,18:43,到达,3h38m,SJW,WNZ,石家庄,温州,2020-04-03
MF8234,厦门航空,咸阳国际机场,五桥机场,XIY,WXN,17:55,17:51,19:05,18:50,到达,0h59m,SIA,WXN,西安,万州,2020-04-03
MU4142,东方航空,咸阳国际机场,五桥机场,XIY,WXN,17:55,17:51,19:05,18:50,到达,0h59m,SIA,WXN,西安,万州,2020-04-03
NS8234,河北航空,咸阳国际机场,五桥机场,XIY,WXN,17:55,17:51,19:05,18:50,到达,0h59m,SIA,WXN,西安,万州,2020-04-03
CA1442,中国国航,曹家堡机场,武宿国际机场,XNN,TYN,19:05,取消,20:45,取消,取消,1h40m,XNN,TYN,西宁,太原,2020-04-03
ZH1442,深圳航空,曹家堡机场,武宿国际机场,XNN,TYN,19:05,取消,20:45,取消,取消,1h40m,XNN,TYN,西宁,太原,2020-04-03
GJ8801,长龙航空,萧山国际机场,芷江机场,HGH,HJJ,11:10,11:21,13:30,13:25,到达,2h4m,HGH,HJJ,杭州,怀化,2020-04-03
GY7183,多彩航空,龙洞堡国际机场,月照机场,KWE,LPF,12:15,12:20,13:00,12:50,到达,0h30m,KWE,LPF,贵阳,六盘水,2020-04-03
G52861,华夏航空,龙洞堡国际机场,月照机场,KWE,LPF,14:10,14:13,15:00,14:52,到达,0h39m,KWE,LPF,贵阳,六盘水,2020-04-03
CA5849,中国国航,龙洞堡国际机场,月照机场,KWE,LPF,14:10,14:13,15:00,14:52,到达,0h39m,KWE,LPF,贵阳,六盘水,2020-04-03
QW6013,青岛航空,桃仙国际机场,两江国际机场,SHE,KWL,07:20,07:18,13:00,12:45,到达,5h27m,SHE,KWL,沈阳,桂林,2020-04-03
A67313,红土航空,桃仙国际机场,两江国际机场,SHE,KWL,07:55,取消,13:50,取消,取消,5h55m,SHE,KWL,沈阳,桂林,2020-04-03
CZ6362,南方航空,桃仙国际机场,两江国际机场,SHE,KWL,15:10,取消,19:20,取消,取消,4h10m,SHE,KWL,沈阳,桂林,2020-04-03
CA1286,中国国航,朝阳机场,首都国际机场,CHG,PEK,12:45,取消,14:10,取消,取消,1h25m,CHG,BJS,朝阳,北京,2020-04-03
MU255,东方航空,武宿国际机场,浦东国际机场,TYN,PVG,07:20,取消,09:35,取消,取消,2h15m,TYN,SHA,太原,上海,2020-04-03
MU2408,东方航空,武宿国际机场,虹桥国际机场,TYN,SHA,08:30,取消,10:40,取消,取消,2h10m,TYN,SHA,太原,上海,2020-04-03
CZ9320,南方航空,武宿国际机场,虹桥国际机场,TYN,SHA,08:30,取消,10:40,取消,取消,2h10m,TYN,SHA,太原,上海,2020-04-03
HO1132,吉祥航空,武宿国际机场,虹桥国际机场,TYN,SHA,10:15,10:16,12:30,12:21,到达,2h5m,TYN,SHA,太原,上海,2020-04-03
CA3222,中国国航,武宿国际机场,虹桥国际机场,TYN,SHA,10:15,10:16,12:30,12:21,到达,2h5m,TYN,SHA,太原,上海,2020-04-03
MU4722,东方航空,武宿国际机场,虹桥国际机场,TYN,SHA,10:15,10:16,12:30,12:21,到达,2h5m,TYN,SHA,太原,上海,2020-04-03
MU2404,东方航空,武宿国际机场,虹桥国际机场,TYN,SHA,14:05,14:13,16:25,16:19,到达,2h6m,TYN,SHA,太原,上海,2020-04-03
CZ9319,南方航空,武宿国际机场,虹桥国际机场,TYN,SHA,14:05,14:13,16:25,16:19,到达,2h6m,TYN,SHA,太原,上海,2020-04-03
MU2406,东方航空,武宿国际机场,虹桥国际机场,TYN,SHA,17:05,17:05,19:15,19:08,到达,2h3m,TYN,SHA,太原,上海,2020-04-03
CZ9318,南方航空,武宿国际机场,虹桥国际机场,TYN,SHA,17:05,17:05,19:15,19:08,到达,2h3m,TYN,SHA,太原,上海,2020-04-03
9C8734,春秋航空,武宿国际机场,浦东国际机场,TYN,PVG,17:35,17:24,19:55,19:21,到达,1h57m,TYN,SHA,太原,上海,2020-04-03
MU5213,东方航空,武宿国际机场,浦东国际机场,TYN,PVG,18:20,取消,20:25,取消,取消,2h5m,TYN,SHA,太原,上海,2020-04-03
MU2410,东方航空,武宿国际机场,虹桥国际机场,TYN,SHA,19:15,取消,21:25,取消,取消,2h10m,TYN,SHA,太原,上海,2020-04-03
HO1134,吉祥航空,武宿国际机场,虹桥国际机场,TYN,SHA,21:40,取消,23:55,取消,取消,2h15m,TYN,SHA,太原,上海,2020-04-03
MU4724,东方航空,武宿国际机场,虹桥国际机场,TYN,SHA,21:40,取消,23:55,取消,取消,2h15m,TYN,SHA,太原,上海,2020-04-03
CA3224,中国国航,武宿国际机场,虹桥国际机场,TYN,SHA,21:40,取消,23:55,取消,取消,2h15m,TYN,SHA,太原,上海,2020-04-03
G52754,华夏航空,加格达奇机场,白塔国际机场,JGD,HET,12:05,11:54,15:50,15:15,到达,3h21m,JGD,HET,加格达奇,呼和浩特,2020-04-03
CA1696,中国国航,萨尔图机场,首都国际机场,DQA,PEK,16:50,取消,19:10,取消,取消,2h20m,DQA,BJS,大庆,北京,2020-04-03
SC1696,山东航空,萨尔图机场,首都国际机场,DQA,PEK,16:50,取消,19:10,取消,取消,2h20m,DQA,BJS,大庆,北京,2020-04-03
ZH1696,深圳航空,萨尔图机场,首都国际机场,DQA,PEK,16:50,取消,19:10,取消,取消,2h20m,DQA,BJS,大庆,北京,2020-04-03
ZH1684,深圳航空,萨尔图机场,首都国际机场,DQA,PEK,22:10,取消,00:20+1,取消,取消,2h10m,DQA,BJS,大庆,北京,2020-04-03
CA1684,中国国航,萨尔图机场,首都国际机场,DQA,PEK,22:10,取消,00:20+1,取消,取消,2h10m,DQA,BJS,大庆,北京,2020-04-03
SC1684,山东航空,萨尔图机场,首都国际机场,DQA,PEK,22:10,取消,00:20+1,取消,取消,2h10m,DQA,BJS,大庆,北京,2020-04-03
GT1023,桂林航空,观音机场,潮汕机场,XUZ,SWA,07:00,06:51,09:15,08:46,到达,1h55m,XUZ,SWA,徐州,揭阳,2020-04-03
JD5542,首都航空,临沂启阳机场,凤凰国际机场,LYI,SYX,13:15,取消,16:50,取消,取消,3h35m,LYI,SYX,临沂,三亚,2020-04-03
TV6450,西藏航空,栎社国际机场,双流国际机场,NGB,CTU,10:50,10:54,13:50,13:52,到达,2h58m,NGB,CTU,宁波,成都,2020-04-03
ZH4530,深圳航空,栎社国际机场,双流国际机场,NGB,CTU,10:50,10:54,13:50,13:52,到达,2h58m,NGB,CTU,宁波,成都,2020-04-03
CA4530,中国国航,栎社国际机场,双流国际机场,NGB,CTU,10:50,10:54,13:50,13:52,到达,2h58m,NGB,CTU,宁波,成都,2020-04-03
ZH3892,深圳航空,栎社国际机场,双流国际机场,NGB,CTU,13:10,13:12,18:00,17:35,到达,4h23m,NGB,CTU,宁波,成都,2020-04-03
MU1008,东方航空,栎社国际机场,双流国际机场,NGB,CTU,13:10,13:12,18:00,17:35,到达,4h23m,NGB,CTU,宁波,成都,2020-04-03
3U8928,四川航空,栎社国际机场,双流国际机场,NGB,CTU,13:10,13:12,18:00,17:35,到达,4h23m,NGB,CTU,宁波,成都,2020-04-03
MU5868,东方航空,栎社国际机场,双流国际机场,NGB,CTU,15:20,15:21,18:35,18:20,到达,2h59m,NGB,CTU,宁波,成都,2020-04-03
GJ8953,长龙航空,金湾机场,扬州泰州机场,ZUH,YTY,16:30,取消,18:50,取消,取消,2h20m,ZUH,YTY,珠海,扬州,2020-04-03
KY9326,昆明航空,吴圩国际机场,宝安国际机场,NNG,SZX,07:20,取消,08:40,取消,取消,1h20m,NNG,SZX,南宁,深圳,2020-04-03
CA3450,中国国航,吴圩国际机场,宝安国际机场,NNG,SZX,07:20,取消,08:40,取消,取消,1h20m,NNG,SZX,南宁,深圳,2020-04-03
ZH9326,深圳航空,吴圩国际机场,宝安国际机场,NNG,SZX,07:20,取消,08:40,取消,取消,1h20m,NNG,SZX,南宁,深圳,2020-04-03
CZ3273,南方航空,吴圩国际机场,宝安国际机场,NNG,SZX,08:10,08:03,09:30,09:02,到达,0h59m,NNG,SZX,南宁,深圳,2020-04-03
MF1116,厦门航空,吴圩国际机场,宝安国际机场,NNG,SZX,08:10,08:03,09:30,09:02,到达,0h59m,NNG,SZX,南宁,深圳,2020-04-03
3U4420,四川航空,太平国际机场,奔牛机场,HRB,CZX,08:25,08:18,11:20,10:45,到达,2h27m,HRB,CZX,哈尔滨,常州,2020-04-03
KY9676,昆明航空,太平国际机场,奔牛机场,HRB,CZX,08:25,08:18,11:20,10:45,到达,2h27m,HRB,CZX,哈尔滨,常州,2020-04-03
CA3476,中国国航,太平国际机场,奔牛机场,HRB,CZX,08:25,08:18,11:20,10:45,到达,2h27m,HRB,CZX,哈尔滨,常州,2020-04-03
HO5017,吉祥航空,太平国际机场,奔牛机场,HRB,CZX,08:25,08:18,11:20,10:45,到达,2h27m,HRB,CZX,哈尔滨,常州,2020-04-03
ZH9676,深圳航空,太平国际机场,奔牛机场,HRB,CZX,08:25,08:18,11:20,10:45,到达,2h27m,HRB,CZX,哈尔滨,常州,2020-04-03
3U8325,四川航空,太平国际机场,奔牛机场,HRB,CZX,10:55,取消,13:55,取消,取消,3h0m,HRB,CZX,哈尔滨,常州,2020-04-03
MF5027,厦门航空,太平国际机场,奔牛机场,HRB,CZX,10:55,取消,13:55,取消,取消,3h0m,HRB,CZX,哈尔滨,常州,2020-04-03
ZH3539,深圳航空,太平国际机场,奔牛机场,HRB,CZX,10:55,取消,13:55,取消,取消,3h0m,HRB,CZX,哈尔滨,常州,2020-04-03
CA3330,中国国航,太平国际机场,奔牛机场,HRB,CZX,15:50,15:47,18:55,18:15,到达,2h28m,HRB,CZX,哈尔滨,常州,2020-04-03
HO5015,吉祥航空,太平国际机场,奔牛机场,HRB,CZX,15:50,15:47,18:55,18:15,到达,2h28m,HRB,CZX,哈尔滨,常州,2020-04-03
ZH9350,深圳航空,太平国际机场,奔牛机场,HRB,CZX,15:50,15:47,18:55,18:15,到达,2h28m,HRB,CZX,哈尔滨,常州,2020-04-03
SC6079,山东航空,贡嘎国际机场,玉树巴塘机场,LXA,YUS,07:50,07:40,09:15,08:49,到达,1h9m,LXA,YUS,拉萨,玉树,2020-04-03
ZH3931,深圳航空,贡嘎国际机场,玉树巴塘机场,LXA,YUS,07:50,07:40,09:15,08:49,到达,1h9m,LXA,YUS,拉萨,玉树,2020-04-03
TV9931,西藏航空,贡嘎国际机场,玉树巴塘机场,LXA,YUS,07:50,07:40,09:15,08:49,到达,1h9m,LXA,YUS,拉萨,玉树,2020-04-03
MU5776,东方航空,井冈山机场,长水国际机场,JGS,KMG,18:30,18:22,20:50,20:26,到达,2h4m,JGS,KMG,井冈山,昆明,2020-04-03
NS8213,河北航空,新郑国际机场,银川河东国际机场,CGO,INC,11:25,11:29,13:20,13:12,到达,1h43m,CGO,INC,郑州,银川,2020-04-03
MF8213,厦门航空,新郑国际机场,银川河东国际机场,CGO,INC,11:25,11:29,13:20,13:12,到达,1h43m,CGO,INC,郑州,银川,2020-04-03
FM9137,上海航空,新郑国际机场,银川河东国际机场,CGO,INC,16:20,取消,18:20,取消,取消,2h0m,CGO,INC,郑州,银川,2020-04-03
CZ3972,南方航空,新郑国际机场,银川河东国际机场,CGO,INC,19:25,取消,21:25,取消,取消,2h0m,CGO,INC,郑州,银川,2020-04-03
3U2019,四川航空,长治机场,武宿国际机场,CIH,TYN,18:15,18:00,19:00,18:25,到达,0h25m,CIH,TYN,长治,太原,2020-04-03
CA5827,中国国航,长治机场,武宿国际机场,CIH,TYN,18:15,18:00,19:00,18:25,到达,0h25m,CIH,TYN,长治,太原,2020-04-03
G52687,华夏航空,长治机场,武宿国际机场,CIH,TYN,18:15,18:00,19:00,18:25,到达,0h25m,CIH,TYN,长治,太原,2020-04-03
SC3641,山东航空,长治机场,武宿国际机场,CIH,TYN,18:15,18:00,19:00,18:25,到达,0h25m,CIH,TYN,长治,太原,2020-04-03
SC9009,山东航空,晋江机场,蓬莱国际机场,JJN,YNT,13:45,取消,16:15,取消,取消,2h30m,JJN,YNT,泉州,烟台,2020-04-03
KY8701,昆明航空,晋江机场,蓬莱国际机场,JJN,YNT,13:45,取消,16:15,取消,取消,2h30m,JJN,YNT,泉州,烟台,2020-04-03
CA3639,中国国航,晋江机场,蓬莱国际机场,JJN,YNT,13:45,取消,16:15,取消,取消,2h30m,JJN,YNT,泉州,烟台,2020-04-03
ZH8701,深圳航空,晋江机场,蓬莱国际机场,JJN,YNT,13:45,取消,16:15,取消,取消,2h30m,JJN,YNT,泉州,烟台,2020-04-03
ZH4538,深圳航空,义乌机场,双流国际机场,YIW,CTU,20:50,20:44,23:45,23:23,到达,2h39m,YIW,CTU,义乌,成都,2020-04-03
CA4538,中国国航,义乌机场,双流国际机场,YIW,CTU,20:50,20:44,23:45,23:23,到达,2h39m,YIW,CTU,义乌,成都,2020-04-03
