航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
CZ5064,南方航空,新郑国际机场,白塔国际机场,CGO,HET,15:50,15:53,17:40,17:05,到达,1h12m,CGO,HET,呼和浩特,郑州,2020-03-29
NS8157,河北航空,新郑国际机场,白塔国际机场,CGO,HET,15:50,15:53,17:40,17:05,到达,1h12m,CGO,HET,呼和浩特,郑州,2020-03-29
CZ6478,南方航空,新郑国际机场,白塔国际机场,CGO,HET,21:10,21:15,22:50,22:31,到达,1h16m,CGO,HET,呼和浩特,郑州,2020-03-29
ZH4794,深圳航空,新郑国际机场,白塔国际机场,CGO,HET,22:35,取消,00:15+1,取消,取消,1h40m,CGO,HET,呼和浩特,郑州,2020-03-29
G58239,华夏航空,新郑国际机场,白塔国际机场,CGO,HET,22:35,取消,00:15+1,取消,取消,1h40m,CGO,HET,呼和浩特,郑州,2020-03-29
SC8296,山东航空,新郑国际机场,白塔国际机场,CGO,HET,22:35,取消,00:15+1,取消,取消,1h40m,CGO,HET,呼和浩特,郑州,2020-03-29
CA8296,中国国航,新郑国际机场,白塔国际机场,CGO,HET,22:35,取消,00:15+1,取消,取消,1h40m,CGO,HET,呼和浩特,郑州,2020-03-29
CZ3620,南方航空,福成机场,新郑国际机场,BHY,CGO,13:25,取消,18:10,取消,取消,4h45m,BHY,CGO,郑州,北海,2020-03-29
MU5181,东方航空,首都国际机场,白云国际机场,PEK,CAN,06:55,取消,10:25,取消,取消,3h30m,BJS,CAN,广州,北京,2020-03-29
CA1351,中国国航,首都国际机场,白云国际机场,PEK,CAN,08:00,取消,11:30,取消,取消,3h30m,BJS,CAN,广州,北京,2020-03-29
HU7805,海南航空,首都国际机场,白云国际机场,PEK,CAN,08:05,08:11,11:25,11:06,到达,2h55m,BJS,CAN,广州,北京,2020-03-29
ZH1321,深圳航空,首都国际机场,白云国际机场,PEK,CAN,09:00,09:05,12:30,12:07,到达,3h2m,BJS,CAN,广州,北京,2020-03-29
CA1321,中国国航,首都国际机场,白云国际机场,PEK,CAN,09:00,09:05,12:30,12:07,到达,3h2m,BJS,CAN,广州,北京,2020-03-29
MF1000,厦门航空,首都国际机场,白云国际机场,PEK,CAN,09:30,取消,12:40,取消,取消,3h10m,BJS,CAN,广州,北京,2020-03-29
MU3005,东方航空,首都国际机场,白云国际机场,PEK,CAN,09:30,取消,12:40,取消,取消,3h10m,BJS,CAN,广州,北京,2020-03-29
CZ3000,南方航空,首都国际机场,白云国际机场,PEK,CAN,09:30,取消,12:40,取消,取消,3h10m,BJS,CAN,广州,北京,2020-03-29
CZ3112,南方航空,首都国际机场,白云国际机场,PEK,CAN,10:30,取消,13:45,取消,取消,3h15m,BJS,CAN,广州,北京,2020-03-29
CA1315,中国国航,首都国际机场,白云国际机场,PEK,CAN,11:00,11:08,14:30,13:57,到达,2h49m,BJS,CAN,广州,北京,2020-03-29
ZH1315,深圳航空,首都国际机场,白云国际机场,PEK,CAN,11:00,11:08,14:30,13:57,到达,2h49m,BJS,CAN,广州,北京,2020-03-29
MU5132,东方航空,首都国际机场,白云国际机场,PEK,CAN,11:10,取消,16:50,取消,取消,5h40m,BJS,CAN,广州,北京,2020-03-29
MU5281,东方航空,首都国际机场,白云国际机场,PEK,CAN,12:10,12:11,15:30,15:07,到达,2h56m,BJS,CAN,广州,北京,2020-03-29
CZ9002,南方航空,首都国际机场,白云国际机场,PEK,CAN,12:10,12:11,15:30,15:07,到达,2h56m,BJS,CAN,广州,北京,2020-03-29
CZ3102,南方航空,首都国际机场,白云国际机场,PEK,CAN,12:30,取消,16:10,取消,取消,3h40m,BJS,CAN,广州,北京,2020-03-29
CZ3116,南方航空,大兴国际机场,白云国际机场,PKX,CAN,13:00,取消,16:25,取消,取消,3h25m,BJS,CAN,广州,北京,2020-03-29
JD5551,首都航空,咸阳国际机场,三义机场,XIY,LJG,06:55,取消,09:30,取消,取消,2h35m,SIA,LJG,丽江,西安,2020-03-29
JD5521,首都航空,咸阳国际机场,三义机场,XIY,LJG,19:20,取消,22:00,取消,取消,2h40m,SIA,LJG,丽江,西安,2020-03-29
JD5349,首都航空,咸阳国际机场,三义机场,XIY,LJG,19:45,19:41,22:10,21:49,到达,2h8m,SIA,LJG,丽江,西安,2020-03-29
MU5614,东方航空,黑河机场,浦东国际机场,HEK,PVG,14:40,18:35,20:15,22:58,到达,4h23m,HEK,SHA,上海,黑河,2020-03-29
MF8238,厦门航空,银川河东国际机场,天河国际机场,INC,WUH,18:45,取消,21:05,取消,取消,2h20m,INC,WUH,武汉,银川,2020-03-29
MF1020,厦门航空,首都国际机场,天河国际机场,PEK,WUH,11:35,取消,14:00,取消,取消,2h25m,BJS,WUH,武汉,北京,2020-03-29
CZ3118,南方航空,首都国际机场,天河国际机场,PEK,WUH,11:35,取消,14:00,取消,取消,2h25m,BJS,WUH,武汉,北京,2020-03-29
MU3308,东方航空,首都国际机场,天河国际机场,PEK,WUH,15:35,取消,17:45,取消,取消,2h10m,BJS,WUH,武汉,北京,2020-03-29
MF1035,厦门航空,首都国际机场,天河国际机场,PEK,WUH,15:35,取消,17:45,取消,取消,2h10m,BJS,WUH,武汉,北京,2020-03-29
CZ3138,南方航空,首都国际机场,天河国际机场,PEK,WUH,15:35,取消,17:45,取消,取消,2h10m,BJS,WUH,武汉,北京,2020-03-29
MF1037,厦门航空,首都国际机场,天河国际机场,PEK,WUH,19:15,取消,21:40,取消,取消,2h25m,BJS,WUH,武汉,北京,2020-03-29
MU3310,东方航空,首都国际机场,天河国际机场,PEK,WUH,19:15,取消,21:40,取消,取消,2h25m,BJS,WUH,武汉,北京,2020-03-29
CZ3140,南方航空,首都国际机场,天河国际机场,PEK,WUH,19:15,取消,21:40,取消,取消,2h25m,BJS,WUH,武汉,北京,2020-03-29
ZH4749,深圳航空,首都国际机场,天河国际机场,PEK,WUH,19:25,取消,21:45,取消,取消,2h20m,BJS,WUH,武汉,北京,2020-03-29
CA8212,中国国航,首都国际机场,天河国际机场,PEK,WUH,19:25,取消,21:45,取消,取消,2h20m,BJS,WUH,武汉,北京,2020-03-29
NZ3871,新西兰航空,首都国际机场,天河国际机场,PEK,WUH,19:25,取消,21:45,取消,取消,2h20m,BJS,WUH,武汉,北京,2020-03-29
NZ3873,新西兰航空,首都国际机场,天河国际机场,PEK,WUH,22:30,取消,00:50+1,取消,取消,2h20m,BJS,WUH,武汉,北京,2020-03-29
ZH4750,深圳航空,首都国际机场,天河国际机场,PEK,WUH,22:30,取消,00:50+1,取消,取消,2h20m,BJS,WUH,武汉,北京,2020-03-29
CA8214,中国国航,首都国际机场,天河国际机场,PEK,WUH,22:30,取消,00:50+1,取消,取消,2h20m,BJS,WUH,武汉,北京,2020-03-29
MF1647,厦门航空,首都国际机场,天河国际机场,PEK,WUH,22:30,取消,00:55+1,取消,取消,2h25m,BJS,WUH,武汉,北京,2020-03-29
CZ6586,南方航空,首都国际机场,天河国际机场,PEK,WUH,22:30,取消,00:55+1,取消,取消,2h25m,BJS,WUH,武汉,北京,2020-03-29
CZ3229,南方航空,白云国际机场,桃花源机场,CAN,CGD,22:50,取消,00:35+1,取消,取消,1h45m,CAN,CGD,常德,广州,2020-03-29
TV6328,西藏航空,平潭机场,双流国际机场,HUZ,CTU,21:20,取消,23:50,取消,取消,2h30m,HUZ,CTU,成都,惠州,2020-03-29
CA4222,中国国航,平潭机场,双流国际机场,HUZ,CTU,21:20,取消,23:50,取消,取消,2h30m,HUZ,CTU,成都,惠州,2020-03-29
ZH4222,深圳航空,平潭机场,双流国际机场,HUZ,CTU,21:20,取消,23:50,取消,取消,2h30m,HUZ,CTU,成都,惠州,2020-03-29
HX6357,香港航空,龙洞堡国际机场,香港国际机场,KWE,HKG,08:20,取消,10:20,取消,取消,2h0m,KWE,HKG,香港,贵阳,2020-03-29
3U8765,四川航空,凤凰国际机场,栎社国际机场,SYX,NGB,10:20,取消,13:20,取消,取消,3h0m,SYX,NGB,宁波,三亚,2020-03-29
HU7855,海南航空,美兰国际机场,地窝堡国际机场,HAK,URC,07:45,08:02,16:00,15:28,到达,7h26m,HAK,URC,乌鲁木齐,海口,2020-03-29
CZ6669,南方航空,美兰国际机场,地窝堡国际机场,HAK,URC,08:15,08:38,15:45,15:14,到达,6h36m,HAK,URC,乌鲁木齐,海口,2020-03-29
CZ6577,南方航空,美兰国际机场,地窝堡国际机场,HAK,URC,10:20,10:21,17:10,16:59,到达,6h38m,HAK,URC,乌鲁木齐,海口,2020-03-29
UQ2514,乌鲁木齐航空,美兰国际机场,地窝堡国际机场,HAK,URC,17:55,17:57,00:55+1,00:18+1,到达,6h21m,HAK,URC,乌鲁木齐,海口,2020-03-29
9C6234,春秋航空,兴东国际机场,潮汕机场,NTG,SWA,20:50,取消,23:20,取消,取消,2h30m,NTG,SWA,揭阳,南通,2020-03-29
NS3275,河北航空,兴东国际机场,龙湾国际机场,NTG,WNZ,17:30,取消,19:00,取消,取消,1h30m,NTG,WNZ,温州,南通,2020-03-29
MF7051,厦门航空,兴东国际机场,龙湾国际机场,NTG,WNZ,17:30,取消,19:00,取消,取消,1h30m,NTG,WNZ,温州,南通,2020-03-29
HU7031,海南航空,白云国际机场,桃仙国际机场,CAN,SHE,06:10,取消,11:00,取消,取消,4h50m,CAN,SHE,沈阳,广州,2020-03-29
AQ1059,九元航空,白云国际机场,桃仙国际机场,CAN,SHE,06:15,取消,11:55,取消,取消,5h40m,CAN,SHE,沈阳,广州,2020-03-29
GJ8061,长龙航空,白云国际机场,桃仙国际机场,CAN,SHE,06:20,取消,11:45,取消,取消,5h25m,CAN,SHE,沈阳,广州,2020-03-29
ZH9655,深圳航空,白云国际机场,桃仙国际机场,CAN,SHE,07:10,取消,13:00,取消,取消,5h50m,CAN,SHE,沈阳,广州,2020-03-29
CA3833,中国国航,白云国际机场,桃仙国际机场,CAN,SHE,07:10,取消,13:00,取消,取消,5h50m,CAN,SHE,沈阳,广州,2020-03-29
KY9655,昆明航空,白云国际机场,桃仙国际机场,CAN,SHE,07:10,取消,13:00,取消,取消,5h50m,CAN,SHE,沈阳,广州,2020-03-29
CZ3908,南方航空,白云国际机场,桃仙国际机场,CAN,SHE,08:15,08:19,12:00,11:37,到达,3h18m,CAN,SHE,沈阳,广州,2020-03-29
KY9651,昆明航空,白云国际机场,桃仙国际机场,CAN,SHE,08:50,取消,14:25,取消,取消,5h35m,CAN,SHE,沈阳,广州,2020-03-29
CA3495,中国国航,白云国际机场,桃仙国际机场,CAN,SHE,08:50,取消,14:25,取消,取消,5h35m,CAN,SHE,沈阳,广州,2020-03-29
HO5116,吉祥航空,白云国际机场,桃仙国际机场,CAN,SHE,08:50,取消,14:25,取消,取消,5h35m,CAN,SHE,沈阳,广州,2020-03-29
ZH9651,深圳航空,白云国际机场,桃仙国际机场,CAN,SHE,08:50,取消,14:25,取消,取消,5h35m,CAN,SHE,沈阳,广州,2020-03-29
CZ6332,南方航空,白云国际机场,桃仙国际机场,CAN,SHE,10:00,10:02,13:30,13:26,到达,3h24m,CAN,SHE,沈阳,广州,2020-03-29
MF1609,厦门航空,白云国际机场,桃仙国际机场,CAN,SHE,13:25,13:23,17:10,16:47,到达,3h24m,CAN,SHE,沈阳,广州,2020-03-29
CZ6330,南方航空,白云国际机场,桃仙国际机场,CAN,SHE,13:25,13:23,17:10,16:47,到达,3h24m,CAN,SHE,沈阳,广州,2020-03-29
CZ6368,南方航空,白云国际机场,桃仙国际机场,CAN,SHE,15:35,取消,19:30,取消,取消,3h55m,CAN,SHE,沈阳,广州,2020-03-29
MF1618,厦门航空,白云国际机场,桃仙国际机场,CAN,SHE,15:35,取消,19:30,取消,取消,3h55m,CAN,SHE,沈阳,广州,2020-03-29
HU7119,海南航空,美兰国际机场,浦东国际机场,HAK,PVG,07:50,07:59,10:35,10:15,到达,2h16m,HAK,SHA,上海,海口,2020-03-29
CZ3515,南方航空,美兰国际机场,浦东国际机场,HAK,PVG,08:25,08:40,11:20,10:53,到达,2h13m,HAK,SHA,上海,海口,2020-03-29
MU3221,东方航空,美兰国际机场,浦东国际机场,HAK,PVG,08:25,08:40,11:20,10:53,到达,2h13m,HAK,SHA,上海,海口,2020-03-29
MU9270,东方航空,美兰国际机场,虹桥国际机场,HAK,SHA,14:50,14:56,19:20,18:48,到达,3h52m,HAK,SHA,上海,海口,2020-03-29
FM9270,上海航空,美兰国际机场,虹桥国际机场,HAK,SHA,14:50,14:56,19:20,18:48,到达,3h52m,HAK,SHA,上海,海口,2020-03-29
CZ6765,南方航空,美兰国际机场,浦东国际机场,HAK,PVG,16:10,16:09,19:05,18:22,到达,2h13m,HAK,SHA,上海,海口,2020-03-29
MU3223,东方航空,美兰国际机场,浦东国际机场,HAK,PVG,16:10,16:09,19:05,18:22,到达,2h13m,HAK,SHA,上海,海口,2020-03-29
ZH1974,深圳航空,美兰国际机场,浦东国际机场,HAK,PVG,20:05,20:00,22:55,22:14,到达,2h14m,HAK,SHA,上海,海口,2020-03-29
CA1974,中国国航,美兰国际机场,浦东国际机场,HAK,PVG,20:05,20:00,22:55,22:14,到达,2h14m,HAK,SHA,上海,海口,2020-03-29
MU9252,东方航空,美兰国际机场,浦东国际机场,HAK,PVG,20:15,20:26,23:10,22:43,到达,2h17m,HAK,SHA,上海,海口,2020-03-29
FM9252,上海航空,美兰国际机场,浦东国际机场,HAK,PVG,20:15,20:26,23:10,22:43,到达,2h17m,HAK,SHA,上海,海口,2020-03-29
MU9532,东方航空,美兰国际机场,浦东国际机场,HAK,PVG,20:45,20:49,23:35,23:07,到达,2h18m,HAK,SHA,上海,海口,2020-03-29
FM9532,上海航空,美兰国际机场,浦东国际机场,HAK,PVG,20:45,20:49,23:35,23:07,到达,2h18m,HAK,SHA,上海,海口,2020-03-29
Y87512,金鹏航空,美兰国际机场,浦东国际机场,HAK,PVG,21:25,取消,00:10+1,取消,取消,2h45m,HAK,SHA,上海,海口,2020-03-29
HU7419,海南航空,美兰国际机场,浦东国际机场,HAK,PVG,22:00,取消,00:50+1,取消,取消,2h50m,HAK,SHA,上海,海口,2020-03-29
BK2993,奥凯航空,黄花国际机场,桃仙国际机场,CSX,SHE,07:05,取消,11:40,取消,取消,4h35m,CSX,SHE,沈阳,长沙,2020-03-29
NS6025,河北航空,黄花国际机场,桃仙国际机场,CSX,SHE,07:30,07:37,12:55,12:23,到达,4h46m,CSX,SHE,沈阳,长沙,2020-03-29
3U4004,四川航空,黄花国际机场,桃仙国际机场,CSX,SHE,07:30,07:37,12:55,12:23,到达,4h46m,CSX,SHE,沈阳,长沙,2020-03-29
CZ5003,南方航空,黄花国际机场,桃仙国际机场,CSX,SHE,07:30,07:37,12:55,12:23,到达,4h46m,CSX,SHE,沈阳,长沙,2020-03-29
MF8025,厦门航空,黄花国际机场,桃仙国际机场,CSX,SHE,07:30,07:37,12:55,12:23,到达,4h46m,CSX,SHE,沈阳,长沙,2020-03-29
CZ3983,南方航空,黄花国际机场,桃仙国际机场,CSX,SHE,08:00,08:05,12:35,12:14,到达,4h9m,CSX,SHE,沈阳,长沙,2020-03-29
HU7329,海南航空,黄花国际机场,桃仙国际机场,CSX,SHE,13:25,取消,18:00,取消,取消,4h35m,CSX,SHE,沈阳,长沙,2020-03-29
CZ6408,南方航空,黄花国际机场,桃仙国际机场,CSX,SHE,13:55,取消,18:30,取消,取消,4h35m,CSX,SHE,沈阳,长沙,2020-03-29
EU2702,成都航空,黄花国际机场,桃仙国际机场,CSX,SHE,15:05,取消,18:15,取消,取消,3h10m,CSX,SHE,沈阳,长沙,2020-03-29
SC3724,山东航空,龟兹机场,伊宁机场,KCA,YIN,18:25,18:10,19:20,18:45,到达,0h35m,KCA,YIN,伊宁,库车,2020-03-29
G54383,华夏航空,龟兹机场,伊宁机场,KCA,YIN,18:25,18:10,19:20,18:45,到达,0h35m,KCA,YIN,伊宁,库车,2020-03-29
MU6629,东方航空,龟兹机场,伊宁机场,KCA,YIN,18:25,18:10,19:20,18:45,到达,0h35m,KCA,YIN,伊宁,库车,2020-03-29
CZ6643,南方航空,天河国际机场,福成机场,WUH,BHY,08:30,取消,10:45,取消,取消,2h15m,WUH,BHY,北海,武汉,2020-03-29
CZ6853,南方航空,库尔勒机场,咸阳国际机场,KRL,XIY,11:45,11:50,15:05,14:48,到达,2h58m,KRL,SIA,西安,库尔勒,2020-03-29
MU2355,东方航空,库尔勒机场,咸阳国际机场,KRL,XIY,14:50,14:52,18:20,17:47,到达,2h55m,KRL,SIA,西安,库尔勒,2020-03-29
G58523,华夏航空,库尔勒机场,咸阳国际机场,KRL,XIY,14:50,14:52,18:20,17:47,到达,2h55m,KRL,SIA,西安,库尔勒,2020-03-29
CA4822,中国国航,库尔勒机场,咸阳国际机场,KRL,XIY,18:55,18:47,22:25,21:45,到达,2h58m,KRL,SIA,西安,库尔勒,2020-03-29
TV6796,西藏航空,库尔勒机场,咸阳国际机场,KRL,XIY,18:55,18:47,22:25,21:45,到达,2h58m,KRL,SIA,西安,库尔勒,2020-03-29
SC4822,山东航空,库尔勒机场,咸阳国际机场,KRL,XIY,18:55,18:47,22:25,21:45,到达,2h58m,KRL,SIA,西安,库尔勒,2020-03-29
G58496,华夏航空,库尔勒机场,咸阳国际机场,KRL,XIY,18:55,18:47,22:25,21:45,到达,2h58m,KRL,SIA,西安,库尔勒,2020-03-29
3U4676,四川航空,库尔勒机场,咸阳国际机场,KRL,XIY,18:55,18:47,22:25,21:45,到达,2h58m,KRL,SIA,西安,库尔勒,2020-03-29
MU9630,东方航空,库尔勒机场,咸阳国际机场,KRL,XIY,21:25,取消,00:45+1,取消,取消,3h20m,KRL,SIA,西安,库尔勒,2020-03-29
CA5818,中国国航,九华山机场,江北国际机场,JUH,CKG,14:10,14:05,16:35,16:07,到达,2h2m,JUH,CKG,重庆,池州,2020-03-29
G52818,华夏航空,九华山机场,江北国际机场,JUH,CKG,14:10,14:05,16:35,16:07,到达,2h2m,JUH,CKG,重庆,池州,2020-03-29
QW6023,青岛航空,太平国际机场,蓬莱国际机场,HRB,YNT,10:00,10:05,12:10,11:47,到达,1h42m,HRB,YNT,烟台,哈尔滨,2020-03-29
BK2870,奥凯航空,太平国际机场,蓬莱国际机场,HRB,YNT,13:00,13:09,15:00,14:52,到达,1h43m,HRB,YNT,烟台,哈尔滨,2020-03-29
MU2764,东方航空,太平国际机场,蓬莱国际机场,HRB,YNT,20:00,取消,22:05,取消,取消,2h5m,HRB,YNT,烟台,哈尔滨,2020-03-29
MU5874,东方航空,五粮液机场,长水国际机场,YBP,KMG,17:45,17:35,18:50,18:24,到达,0h49m,YBP,KMG,昆明,宜宾,2020-03-29
CZ6361,南方航空,两江国际机场,桃仙国际机场,KWL,SHE,10:55,10:49,14:10,13:59,到达,3h10m,KWL,SHE,沈阳,桂林,2020-03-29
QW6014,青岛航空,两江国际机场,桃仙国际机场,KWL,SHE,18:00,17:53,23:15,22:44,到达,4h51m,KWL,SHE,沈阳,桂林,2020-03-29
CZ3605,南方航空,朝阳川机场,白云国际机场,YNJ,CAN,07:00,06:52,13:15,12:56,到达,6h4m,YNJ,CAN,广州,延吉,2020-03-29
9H6007,长安航空,咸阳国际机场,地窝堡国际机场,XIY,URC,06:15,06:28,10:00,09:44,到达,3h16m,SIA,URC,乌鲁木齐,西安,2020-03-29
CZ6627,南方航空,咸阳国际机场,地窝堡国际机场,XIY,URC,08:10,08:56,11:55,12:10,到达,3h14m,SIA,URC,乌鲁木齐,西安,2020-03-29
9C8845,春秋航空,咸阳国际机场,地窝堡国际机场,XIY,URC,10:35,10:42,14:30,13:54,到达,3h12m,SIA,URC,乌鲁木齐,西安,2020-03-29
CZ3169,南方航空,咸阳国际机场,地窝堡国际机场,XIY,URC,10:55,取消,14:30,取消,取消,3h35m,SIA,URC,乌鲁木齐,西安,2020-03-29
RY8939,江西航空,咸阳国际机场,地窝堡国际机场,XIY,URC,11:50,11:52,15:35,15:01,到达,3h9m,SIA,URC,乌鲁木齐,西安,2020-03-29
MF2023,厦门航空,咸阳国际机场,地窝堡国际机场,XIY,URC,11:50,11:52,15:35,15:01,到达,3h9m,SIA,URC,乌鲁木齐,西安,2020-03-29
MU3953,东方航空,咸阳国际机场,地窝堡国际机场,XIY,URC,12:20,12:43,15:45,15:51,到达,3h8m,SIA,URC,乌鲁木齐,西安,2020-03-29
G58726,华夏航空,咸阳国际机场,地窝堡国际机场,XIY,URC,12:20,12:43,15:45,15:51,到达,3h8m,SIA,URC,乌鲁木齐,西安,2020-03-29
3U8321,四川航空,咸阳国际机场,地窝堡国际机场,XIY,URC,12:20,12:43,15:45,15:51,到达,3h8m,SIA,URC,乌鲁木齐,西安,2020-03-29
ZH3537,深圳航空,咸阳国际机场,地窝堡国际机场,XIY,URC,12:20,12:43,15:45,15:51,到达,3h8m,SIA,URC,乌鲁木齐,西安,2020-03-29
CZ4933,南方航空,咸阳国际机场,地窝堡国际机场,XIY,URC,12:20,12:43,15:45,15:51,到达,3h8m,SIA,URC,乌鲁木齐,西安,2020-03-29
HU7897,海南航空,咸阳国际机场,地窝堡国际机场,XIY,URC,12:25,12:55,15:55,16:11,到达,3h16m,SIA,URC,乌鲁木齐,西安,2020-03-29
UQ2508,乌鲁木齐航空,咸阳国际机场,地窝堡国际机场,XIY,URC,13:10,13:17,16:50,16:14,到达,2h57m,SIA,URC,乌鲁木齐,西安,2020-03-29
MU2769,东方航空,咸阳国际机场,地窝堡国际机场,XIY,URC,14:45,14:57,18:20,18:06,到达,3h9m,SIA,URC,乌鲁木齐,西安,2020-03-29
MU2321,东方航空,咸阳国际机场,地窝堡国际机场,XIY,URC,15:15,15:27,00:00+1,18:44,到达,3h17m,SIA,URC,乌鲁木齐,西安,2020-03-29
HO3645,吉祥航空,咸阳国际机场,地窝堡国际机场,XIY,URC,15:15,15:27,00:00+1,18:44,到达,3h17m,SIA,URC,乌鲁木齐,西安,2020-03-29
GS7675,天津航空,咸阳国际机场,金湾机场,XIY,ZUH,06:45,取消,11:30,取消,取消,4h45m,SIA,ZUH,珠海,西安,2020-03-29
HU7531,海南航空,咸阳国际机场,金湾机场,XIY,ZUH,07:35,取消,10:20,取消,取消,2h45m,SIA,ZUH,珠海,西安,2020-03-29
3U8523,四川航空,咸阳国际机场,金湾机场,XIY,ZUH,09:45,取消,12:25,取消,取消,2h40m,SIA,ZUH,珠海,西安,2020-03-29
CZ3762,南方航空,咸阳国际机场,金湾机场,XIY,ZUH,13:15,13:27,16:00,15:45,到达,2h18m,SIA,ZUH,珠海,西安,2020-03-29
MU2341,东方航空,咸阳国际机场,金湾机场,XIY,ZUH,15:10,15:13,17:50,17:35,到达,2h22m,SIA,ZUH,珠海,西安,2020-03-29
9H8303,长安航空,咸阳国际机场,金湾机场,XIY,ZUH,19:20,取消,22:10,取消,取消,2h50m,SIA,ZUH,珠海,西安,2020-03-29
ZH4365,深圳航空,宝安国际机场,河市机场,SZX,DAX,14:50,15:33,17:15,17:40,到达,2h7m,SZX,DAX,达州,深圳,2020-03-29
CA4365,中国国航,宝安国际机场,河市机场,SZX,DAX,14:50,15:33,17:15,17:40,到达,2h7m,SZX,DAX,达州,深圳,2020-03-29
FU6523,福州航空,刘集机场,咸阳国际机场,XFN,XIY,18:15,18:11,19:40,19:06,到达,0h55m,XFN,SIA,西安,襄阳,2020-03-29
3U5005,四川航空,咸阳国际机场,长水国际机场,XIY,KMG,07:35,取消,09:50,取消,取消,2h15m,SIA,KMG,昆明,西安,2020-03-29
MU2181,东方航空,咸阳国际机场,长水国际机场,XIY,KMG,07:35,取消,09:50,取消,取消,2h15m,SIA,KMG,昆明,西安,2020-03-29
GS7857,天津航空,咸阳国际机场,长水国际机场,XIY,KMG,09:55,取消,12:30,取消,取消,2h35m,SIA,KMG,昆明,西安,2020-03-29
ZH3152,深圳航空,咸阳国际机场,长水国际机场,XIY,KMG,11:40,取消,14:10,取消,取消,2h30m,SIA,KMG,昆明,西安,2020-03-29
CA5752,中国国航,咸阳国际机场,长水国际机场,XIY,KMG,11:40,取消,14:10,取消,取消,2h30m,SIA,KMG,昆明,西安,2020-03-29
KY8252,昆明航空,咸阳国际机场,长水国际机场,XIY,KMG,11:40,取消,14:10,取消,取消,2h30m,SIA,KMG,昆明,西安,2020-03-29
ZH3156,深圳航空,咸阳国际机场,长水国际机场,XIY,KMG,13:25,13:42,15:50,15:34,到达,1h52m,SIA,KMG,昆明,西安,2020-03-29
KY8256,昆明航空,咸阳国际机场,长水国际机场,XIY,KMG,13:25,13:42,15:50,15:34,到达,1h52m,SIA,KMG,昆明,西安,2020-03-29
CA5756,中国国航,咸阳国际机场,长水国际机场,XIY,KMG,13:25,13:42,15:50,15:34,到达,1h52m,SIA,KMG,昆明,西安,2020-03-29
3U5007,四川航空,咸阳国际机场,长水国际机场,XIY,KMG,15:25,15:51,18:00,17:49,到达,1h58m,SIA,KMG,昆明,西安,2020-03-29
MU2207,东方航空,咸阳国际机场,长水国际机场,XIY,KMG,15:25,15:51,18:00,17:49,到达,1h58m,SIA,KMG,昆明,西安,2020-03-29
CZ6415,南方航空,咸阳国际机场,长水国际机场,XIY,KMG,15:35,15:35,17:45,17:25,到达,1h50m,SIA,KMG,昆明,西安,2020-03-29
GS7647,天津航空,咸阳国际机场,长水国际机场,XIY,KMG,17:25,取消,19:45,取消,取消,2h20m,SIA,KMG,昆明,西安,2020-03-29
MU5724,东方航空,咸阳国际机场,长水国际机场,XIY,KMG,17:45,18:35,20:15,20:30,到达,1h55m,SIA,KMG,昆明,西安,2020-03-29
3U5138,四川航空,咸阳国际机场,长水国际机场,XIY,KMG,17:45,18:35,20:15,20:30,到达,1h55m,SIA,KMG,昆明,西安,2020-03-29
MU2361,东方航空,咸阳国际机场,长水国际机场,XIY,KMG,19:15,取消,21:35,取消,取消,2h20m,SIA,KMG,昆明,西安,2020-03-29
CA105,中国国航,周水子国际机场,香港国际机场,DLC,HKG,12:50,取消,16:55,取消,取消,4h5m,DLC,HKG,香港,大连,2020-03-29
KA1105,国泰港龙航空,周水子国际机场,香港国际机场,DLC,HKG,12:50,12:50,16:55,16:55,计划,4h5m,DLC,HKG,香港,大连,2020-03-29
HO1140,吉祥航空,长治机场,浦东国际机场,CIH,PVG,11:15,11:34,13:20,13:06,到达,1h32m,CIH,SHA,上海,长治,2020-03-29
CZ9677,南方航空,萧山国际机场,地窝堡国际机场,HGH,URC,07:40,取消,14:55,取消,取消,7h15m,HGH,URC,乌鲁木齐,杭州,2020-03-29
SC7061,山东航空,萧山国际机场,地窝堡国际机场,HGH,URC,07:40,取消,14:55,取消,取消,7h15m,HGH,URC,乌鲁木齐,杭州,2020-03-29
MF5129,厦门航空,萧山国际机场,地窝堡国际机场,HGH,URC,07:40,取消,14:55,取消,取消,7h15m,HGH,URC,乌鲁木齐,杭州,2020-03-29
3U8953,四川航空,萧山国际机场,地窝堡国际机场,HGH,URC,07:40,取消,14:55,取消,取消,7h15m,HGH,URC,乌鲁木齐,杭州,2020-03-29
CZ5093,南方航空,萧山国际机场,地窝堡国际机场,HGH,URC,07:55,07:53,16:15,15:43,到达,7h50m,HGH,URC,乌鲁木齐,杭州,2020-03-29
NS8229,河北航空,萧山国际机场,地窝堡国际机场,HGH,URC,07:55,07:53,16:15,15:43,到达,7h50m,HGH,URC,乌鲁木齐,杭州,2020-03-29
3U4033,四川航空,萧山国际机场,地窝堡国际机场,HGH,URC,07:55,07:53,16:15,15:43,到达,7h50m,HGH,URC,乌鲁木齐,杭州,2020-03-29
